scenario_name,scenario_var,model_ver,Code,Long.Name,survival
hatchery competition,1_2,8,CNS,Chinook Nisqually Subyearling,4.550421290311767e-4
hatchery competition,1_2,8,CNY,Chinook Nisqually Yearling,0.1047489671913228
hatchery competition,1_2,8,COD,Coho Deep South Yearling,0.21295109602477336
hatchery competition,1_2,8,COH,Coho Hatch Yearling,0.2796519231051834
hatchery competition,1_2,8,COS,Coho Skagit Yearling,0.4293107402123221
hatchery competition,1_2,8,COY,Coho other Yearling,0.652236058845117
hatchery competition,1_2,8,CSN,Chinook Snohomish Subyearling,0.08624090303020542
hatchery competition,1_2,8,CSS,Chinook Skagit Subyearling,0.006199593202018325
hatchery competition,1_2,8,CSY,Chinook Skagit Yearling,0.30385537395903217
hatchery competition,1_2,8,CYE,Chinook other Yearling,0.36063471014105614
hatchery competition,1_2,8,PIS,Pink Salmon Subyearling,0.8296614424831491
hatchery competition,1_2,8,SAF,Strait of Georgia salmonids,0.18982961263009407
hatchery competition,1_2,8,SAL,Other salmonids,0.7724600318994651
herring decrease,0_8,1,CDS,Chinook Duwamish Subyearling,0.17735186736782016
herring decrease,0_8,1,CHC,Chinook Hood Canal Subyearling,1.0109647710410385e-4
herring decrease,0_8,1,CHS,Chinook Hatch Subyearling,0.23044248825962038
herring decrease,0_8,1,CHY,Chinook Hatch Yearling,0.2290313396380338
herring decrease,0_8,1,CKS,Chinook other Subyearling,0.25376128368492656
herring decrease,0_8,1,CMF,Chum Fall Subyearling,0.7146447297329086
herring decrease,0_8,1,CMH,Chum Hood Canal summer run Subyearling,0.6038857874043911
herring decrease,0_8,1,CMS,Chum Hatch Subyearling,0.7304500735751457
herring decrease,0_8,1,CNS,Chinook Nisqually Subyearling,5.868177019317275e-5
herring decrease,0_8,1,CNY,Chinook Nisqually Yearling,0.06317331436294092
herring decrease,0_8,1,COD,Coho Deep South Yearling,0.18575576135783586
herring decrease,0_8,1,COH,Coho Hatch Yearling,0.2485679997928322
herring decrease,0_8,1,COS,Coho Skagit Yearling,0.5039484144890634
herring decrease,0_8,1,COY,Coho other Yearling,0.6520272157636525
herring decrease,0_8,1,CSN,Chinook Snohomish Subyearling,0.09008569579824935
herring decrease,0_8,1,CSS,Chinook Skagit Subyearling,0.0067007502352398616
herring decrease,0_8,1,CSY,Chinook Skagit Yearling,0.15364279611067813
herring decrease,0_8,1,CYE,Chinook other Yearling,0.20769472536237218
herring decrease,0_8,1,PIS,Pink Salmon Subyearling,0.7842751600733758
herring decrease,0_8,1,SAF,Strait of Georgia salmonids,0.1847649761281014
herring decrease,0_8,1,SAL,Other salmonids,0.6339534046527879
herring decrease,0_8,2,CDS,Chinook Duwamish Subyearling,0.09449468131455827
herring decrease,0_8,2,CHC,Chinook Hood Canal Subyearling,1.6561729237030942e-5
herring decrease,0_8,2,CHS,Chinook Hatch Subyearling,0.23583021948922672
herring decrease,0_8,2,CHY,Chinook Hatch Yearling,0.20448954748288806
herring decrease,0_8,2,CKS,Chinook other Subyearling,0.24807616462184007
herring decrease,0_8,2,CMF,Chum Fall Subyearling,0.5724305196499485
herring decrease,0_8,2,CMH,Chum Hood Canal summer run Subyearling,0.561239079236402
herring decrease,0_8,2,CMS,Chum Hatch Subyearling,0.720349005279428
herring decrease,0_8,2,CNS,Chinook Nisqually Subyearling,0.10528829471516928
herring decrease,0_8,2,CNY,Chinook Nisqually Yearling,0.0331285839850718
herring decrease,0_8,2,COD,Coho Deep South Yearling,0.1960617420263502
herring decrease,0_8,2,COH,Coho Hatch Yearling,0.2544315032679737
herring decrease,0_8,2,COS,Coho Skagit Yearling,0.48872226733962093
herring decrease,0_8,2,COY,Coho other Yearling,0.6528141551880102
herring decrease,0_8,2,CSN,Chinook Snohomish Subyearling,0.08782728592871325
herring decrease,0_8,2,CSS,Chinook Skagit Subyearling,0.006300473124875882
herring decrease,0_8,2,CSY,Chinook Skagit Yearling,0.1339306555649154
herring decrease,0_8,2,CYE,Chinook other Yearling,0.20166418399541025
herring decrease,0_8,2,PIS,Pink Salmon Subyearling,0.8093937951494398
herring decrease,0_8,2,SAF,Strait of Georgia salmonids,0.19527420927946648
herring decrease,0_8,2,SAL,Other salmonids,0.633499506202242
herring decrease,0_8,3,CDS,Chinook Duwamish Subyearling,0.1901017002351657
herring decrease,0_8,3,CHC,Chinook Hood Canal Subyearling,1.4101965276889803e-4
herring decrease,0_8,3,CHS,Chinook Hatch Subyearling,0.27111493814976917
herring decrease,0_8,3,CHY,Chinook Hatch Yearling,0.28945264326040465
herring decrease,0_8,3,CKS,Chinook other Subyearling,0.304481964458239
herring decrease,0_8,3,CMF,Chum Fall Subyearling,0.4778357376563314
herring decrease,0_8,3,CMH,Chum Hood Canal summer run Subyearling,0.4876148066504526
herring decrease,0_8,3,CMS,Chum Hatch Subyearling,0.7116477268519932
herring decrease,0_8,3,CNS,Chinook Nisqually Subyearling,0.7062201515912602
herring decrease,0_8,3,CNY,Chinook Nisqually Yearling,0.06062970883288635
herring decrease,0_8,3,COD,Coho Deep South Yearling,0.17506458828881769
herring decrease,0_8,3,COH,Coho Hatch Yearling,0.2512811505723467
herring decrease,0_8,3,COS,Coho Skagit Yearling,0.453004349116515
herring decrease,0_8,3,COY,Coho other Yearling,0.6489174358566799
herring decrease,0_8,3,CSN,Chinook Snohomish Subyearling,0.1043078359801003
herring decrease,0_8,3,CSS,Chinook Skagit Subyearling,0.013452993607783915
herring decrease,0_8,3,CSY,Chinook Skagit Yearling,0.19534956645054227
herring decrease,0_8,3,CYE,Chinook other Yearling,0.29297233280615576
herring decrease,0_8,3,PIS,Pink Salmon Subyearling,0.8045164540725859
herring decrease,0_8,3,SAF,Strait of Georgia salmonids,0.19293113737243542
herring decrease,0_8,3,SAL,Other salmonids,0.6765949553256392
herring decrease,0_8,4,CDS,Chinook Duwamish Subyearling,0.18289007380240901
herring decrease,0_8,4,CHC,Chinook Hood Canal Subyearling,1.256361434132215e-4
herring decrease,0_8,4,CHS,Chinook Hatch Subyearling,0.26905215929030024
herring decrease,0_8,4,CHY,Chinook Hatch Yearling,0.2889743402958458
herring decrease,0_8,4,CKS,Chinook other Subyearling,0.2996110021516654
herring decrease,0_8,4,CMF,Chum Fall Subyearling,0.47837021361415105
herring decrease,0_8,4,CMH,Chum Hood Canal summer run Subyearling,0.4866161535236456
herring decrease,0_8,4,CMS,Chum Hatch Subyearling,0.7117798488854483
herring decrease,0_8,4,CNS,Chinook Nisqually Subyearling,0.63520894114651
herring decrease,0_8,4,CNY,Chinook Nisqually Yearling,0.060628017338446846
herring decrease,0_8,4,COD,Coho Deep South Yearling,0.17079886600742092
herring decrease,0_8,4,COH,Coho Hatch Yearling,0.25080237570440767
herring decrease,0_8,4,COS,Coho Skagit Yearling,0.45641808527725997
herring decrease,0_8,4,COY,Coho other Yearling,0.649076590083847
herring decrease,0_8,4,CSN,Chinook Snohomish Subyearling,0.09999397181003095
herring decrease,0_8,4,CSS,Chinook Skagit Subyearling,0.01382674079309962
herring decrease,0_8,4,CSY,Chinook Skagit Yearling,0.18889427827937955
herring decrease,0_8,4,CYE,Chinook other Yearling,0.28788133680126343
herring decrease,0_8,4,PIS,Pink Salmon Subyearling,0.8055317804257333
herring decrease,0_8,4,SAF,Strait of Georgia salmonids,0.1918165465728776
herring decrease,0_8,4,SAL,Other salmonids,0.676974856376107
herring decrease,0_8,5,CDS,Chinook Duwamish Subyearling,0.19071366261703915
herring decrease,0_8,5,CHC,Chinook Hood Canal Subyearling,3.3395821706331456e-4
herring decrease,0_8,5,CHS,Chinook Hatch Subyearling,0.2709680626459252
herring decrease,0_8,5,CHY,Chinook Hatch Yearling,0.29450636686393095
herring decrease,0_8,5,CKS,Chinook other Subyearling,0.2791912127620251
herring decrease,0_8,5,CMF,Chum Fall Subyearling,0.732522360915693
herring decrease,0_8,5,CMH,Chum Hood Canal summer run Subyearling,0.6038397106755085
herring decrease,0_8,5,CMS,Chum Hatch Subyearling,0.7325286453226295
herring decrease,0_8,5,CNS,Chinook Nisqually Subyearling,0.14733234815485263
herring decrease,0_8,5,CNY,Chinook Nisqually Yearling,0.07435257326709122
herring decrease,0_8,5,COD,Coho Deep South Yearling,0.19510155229822543
herring decrease,0_8,5,COH,Coho Hatch Yearling,0.26445908117875483
herring decrease,0_8,5,COS,Coho Skagit Yearling,0.4992286065829785
herring decrease,0_8,5,COY,Coho other Yearling,0.6534427134632081
herring decrease,0_8,5,CSN,Chinook Snohomish Subyearling,0.09317603611907217
herring decrease,0_8,5,CSS,Chinook Skagit Subyearling,0.006863780896613954
herring decrease,0_8,5,CSY,Chinook Skagit Yearling,0.14424321488467656
herring decrease,0_8,5,CYE,Chinook other Yearling,0.2076234163216275
herring decrease,0_8,5,PIS,Pink Salmon Subyearling,0.7896806510443778
herring decrease,0_8,5,SAF,Strait of Georgia salmonids,0.1903524276006709
herring decrease,0_8,5,SAL,Other salmonids,0.6375287650843625
herring decrease,0_8,6,CDS,Chinook Duwamish Subyearling,0.16204193264104697
herring decrease,0_8,6,CHC,Chinook Hood Canal Subyearling,1.5633546286952807e-4
herring decrease,0_8,6,CHS,Chinook Hatch Subyearling,0.27231749342787176
herring decrease,0_8,6,CHY,Chinook Hatch Yearling,0.3014441828885008
herring decrease,0_8,6,CKS,Chinook other Subyearling,0.3076226628226316
herring decrease,0_8,6,CMF,Chum Fall Subyearling,0.7322667484981087
herring decrease,0_8,6,CMH,Chum Hood Canal summer run Subyearling,0.6039658760656497
herring decrease,0_8,6,CMS,Chum Hatch Subyearling,0.73249287747402
herring decrease,0_8,6,CNS,Chinook Nisqually Subyearling,3.436855086503657e-5
herring decrease,0_8,6,CNY,Chinook Nisqually Yearling,0.055487663013398233
herring decrease,0_8,6,COD,Coho Deep South Yearling,0.18189237156256602
herring decrease,0_8,6,COH,Coho Hatch Yearling,0.25540020358103466
herring decrease,0_8,6,COS,Coho Skagit Yearling,0.48276148234743105
herring decrease,0_8,6,COY,Coho other Yearling,0.6477454045103446
herring decrease,0_8,6,CSN,Chinook Snohomish Subyearling,0.08902378869752577
herring decrease,0_8,6,CSS,Chinook Skagit Subyearling,0.013465837655691842
herring decrease,0_8,6,CSY,Chinook Skagit Yearling,0.19230613043960398
herring decrease,0_8,6,CYE,Chinook other Yearling,0.2996349861473262
herring decrease,0_8,6,PIS,Pink Salmon Subyearling,0.7720133272390158
herring decrease,0_8,6,SAF,Strait of Georgia salmonids,0.19072843148571522
herring decrease,0_8,6,SAL,Other salmonids,0.7075064035064565
herring decrease,0_8,7,CDS,Chinook Duwamish Subyearling,0.2580733164816088
herring decrease,0_8,7,CHC,Chinook Hood Canal Subyearling,2.3661915184145514e-5
herring decrease,0_8,7,CHS,Chinook Hatch Subyearling,0.22431691794687048
herring decrease,0_8,7,CHY,Chinook Hatch Yearling,0.2251185681480526
herring decrease,0_8,7,CKS,Chinook other Subyearling,0.21066246920938678
herring decrease,0_8,7,CMF,Chum Fall Subyearling,0.5358991593978941
herring decrease,0_8,7,CMH,Chum Hood Canal summer run Subyearling,0.4771288091077968
herring decrease,0_8,7,CMS,Chum Hatch Subyearling,0.7166085223316313
herring decrease,0_8,7,CNS,Chinook Nisqually Subyearling,0.2682804233195234
herring decrease,0_8,7,CNY,Chinook Nisqually Yearling,0.12207536792989603
herring decrease,0_8,7,COD,Coho Deep South Yearling,0.21997040696926187
herring decrease,0_8,7,COH,Coho Hatch Yearling,0.29932419311795055
herring decrease,0_8,7,COS,Coho Skagit Yearling,0.49484317070978195
herring decrease,0_8,7,COY,Coho other Yearling,0.6549257833510822
herring decrease,0_8,7,CSN,Chinook Snohomish Subyearling,0.03100412538370197
herring decrease,0_8,7,CSS,Chinook Skagit Subyearling,0.002938644144501652
herring decrease,0_8,7,CSY,Chinook Skagit Yearling,0.09599411473549581
herring decrease,0_8,7,CYE,Chinook other Yearling,0.1586673685837353
herring decrease,0_8,7,PIS,Pink Salmon Subyearling,0.7954447091860543
herring decrease,0_8,7,SAF,Strait of Georgia salmonids,0.19517265250267826
herring decrease,0_8,7,SAL,Other salmonids,0.5293520314383174
herring decrease,0_8,8,CDS,Chinook Duwamish Subyearling,0.14689539647936287
herring decrease,0_8,8,CHC,Chinook Hood Canal Subyearling,1.2967947509232315e-4
herring decrease,0_8,8,CHS,Chinook Hatch Subyearling,0.2689275133702459
herring decrease,0_8,8,CHY,Chinook Hatch Yearling,0.2905190032454456
herring decrease,0_8,8,CKS,Chinook other Subyearling,0.2269946990969089
herring decrease,0_8,8,CMF,Chum Fall Subyearling,0.4630741727252765
herring decrease,0_8,8,CMH,Chum Hood Canal summer run Subyearling,0.49876394663310436
herring decrease,0_8,8,CMS,Chum Hatch Subyearling,0.7106205030335806
herring decrease,0_8,8,CNS,Chinook Nisqually Subyearling,0.10702210237099002
herring decrease,0_8,8,CNY,Chinook Nisqually Yearling,0.06274909245974916
herring decrease,0_8,8,COD,Coho Deep South Yearling,0.19007018206112072
herring decrease,0_8,8,COH,Coho Hatch Yearling,0.2611330259314788
herring decrease,0_8,8,COS,Coho Skagit Yearling,0.47691684367851345
herring decrease,0_8,8,COY,Coho other Yearling,0.6562510922408155
herring decrease,0_8,8,CSN,Chinook Snohomish Subyearling,0.07001952765480227
herring decrease,0_8,8,CSS,Chinook Skagit Subyearling,0.005232082247213957
herring decrease,0_8,8,CSY,Chinook Skagit Yearling,0.11578058958940313
herring decrease,0_8,8,CYE,Chinook other Yearling,0.1999256145005317
herring decrease,0_8,8,PIS,Pink Salmon Subyearling,0.7961925271965361
herring decrease,0_8,8,SAF,Strait of Georgia salmonids,0.18496659458884518
herring decrease,0_8,8,SAL,Other salmonids,0.6163993533162763
herring decrease,1_2,1,CDS,Chinook Duwamish Subyearling,0.19233406896547148
herring decrease,1_2,1,CHC,Chinook Hood Canal Subyearling,8.831033936758513e-5
herring decrease,1_2,1,CHS,Chinook Hatch Subyearling,0.23308006247079172
herring decrease,1_2,1,CHY,Chinook Hatch Yearling,0.2228252537302196
herring decrease,1_2,1,CKS,Chinook other Subyearling,0.2525985558708479
herring decrease,1_2,1,CMF,Chum Fall Subyearling,0.7146785205095154
herring decrease,1_2,1,CMH,Chum Hood Canal summer run Subyearling,0.6032466089514621
herring decrease,1_2,1,CMS,Chum Hatch Subyearling,0.7304492565789605
herring decrease,1_2,1,CNS,Chinook Nisqually Subyearling,0.20611743486395878
herring decrease,1_2,1,CNY,Chinook Nisqually Yearling,0.07859490575523743
herring decrease,1_2,1,COD,Coho Deep South Yearling,0.18801783886859502
herring decrease,1_2,1,COH,Coho Hatch Yearling,0.24176659195010436
herring decrease,1_2,1,COS,Coho Skagit Yearling,0.5067086498804412
herring decrease,1_2,1,COY,Coho other Yearling,0.6528905967691011
herring decrease,1_2,1,CSN,Chinook Snohomish Subyearling,0.08284218084996317
herring decrease,1_2,1,CSS,Chinook Skagit Subyearling,0.0038658339962434293
herring decrease,1_2,1,CSY,Chinook Skagit Yearling,0.15536612188277057
herring decrease,1_2,1,CYE,Chinook other Yearling,0.21277487154763006
herring decrease,1_2,1,PIS,Pink Salmon Subyearling,0.7854045589679285
herring decrease,1_2,1,SAF,Strait of Georgia salmonids,0.18450272815309401
herring decrease,1_2,1,SAL,Other salmonids,0.6361571174550602
herring decrease,1_2,2,CDS,Chinook Duwamish Subyearling,0.10817547057198033
herring decrease,1_2,2,CHC,Chinook Hood Canal Subyearling,1.5438020322772203e-5
herring decrease,1_2,2,CHS,Chinook Hatch Subyearling,0.23412064073744238
herring decrease,1_2,2,CHY,Chinook Hatch Yearling,0.19897620942985936
herring decrease,1_2,2,CKS,Chinook other Subyearling,0.22925746554532878
herring decrease,1_2,2,CMF,Chum Fall Subyearling,0.569560724579661
herring decrease,1_2,2,CMH,Chum Hood Canal summer run Subyearling,0.5578245138145017
herring decrease,1_2,2,CMS,Chum Hatch Subyearling,0.7204346842624172
herring decrease,1_2,2,CNS,Chinook Nisqually Subyearling,0.18842659501184555
herring decrease,1_2,2,CNY,Chinook Nisqually Yearling,0.03529688095340038
herring decrease,1_2,2,COD,Coho Deep South Yearling,0.20422711049027947
herring decrease,1_2,2,COH,Coho Hatch Yearling,0.23330467048704534
herring decrease,1_2,2,COS,Coho Skagit Yearling,0.5657168437419146
herring decrease,1_2,2,COY,Coho other Yearling,0.6559142365557897
herring decrease,1_2,2,CSN,Chinook Snohomish Subyearling,0.08260089810789314
herring decrease,1_2,2,CSS,Chinook Skagit Subyearling,0.006152598550486498
herring decrease,1_2,2,CSY,Chinook Skagit Yearling,0.12062383567739766
herring decrease,1_2,2,CYE,Chinook other Yearling,0.20030089351696154
herring decrease,1_2,2,PIS,Pink Salmon Subyearling,0.802337541808946
herring decrease,1_2,2,SAF,Strait of Georgia salmonids,0.19296218523054473
herring decrease,1_2,2,SAL,Other salmonids,0.6273703684979829
herring decrease,1_2,3,CDS,Chinook Duwamish Subyearling,0.2533390975572755
herring decrease,1_2,3,CHC,Chinook Hood Canal Subyearling,2.328538508904978e-4
herring decrease,1_2,3,CHS,Chinook Hatch Subyearling,0.2770700871245292
herring decrease,1_2,3,CHY,Chinook Hatch Yearling,0.29764992457715317
herring decrease,1_2,3,CKS,Chinook other Subyearling,0.3155755466460033
herring decrease,1_2,3,CMF,Chum Fall Subyearling,0.49043254081332394
herring decrease,1_2,3,CMH,Chum Hood Canal summer run Subyearling,0.4890015350048501
herring decrease,1_2,3,CMS,Chum Hatch Subyearling,0.7130991485639806
herring decrease,1_2,3,CNS,Chinook Nisqually Subyearling,0.8382249573875105
herring decrease,1_2,3,CNY,Chinook Nisqually Yearling,0.06641183977057324
herring decrease,1_2,3,COD,Coho Deep South Yearling,0.17065279463922692
herring decrease,1_2,3,COH,Coho Hatch Yearling,0.25615263533477073
herring decrease,1_2,3,COS,Coho Skagit Yearling,0.4670485669292849
herring decrease,1_2,3,COY,Coho other Yearling,0.645832200668808
herring decrease,1_2,3,CSN,Chinook Snohomish Subyearling,0.11386331763926068
herring decrease,1_2,3,CSS,Chinook Skagit Subyearling,0.02005274112269871
herring decrease,1_2,3,CSY,Chinook Skagit Yearling,0.24082160104550845
herring decrease,1_2,3,CYE,Chinook other Yearling,0.31088051592512905
herring decrease,1_2,3,PIS,Pink Salmon Subyearling,0.8104578921620317
herring decrease,1_2,3,SAF,Strait of Georgia salmonids,0.19032705446229492
herring decrease,1_2,3,SAL,Other salmonids,0.7228209235616161
herring decrease,1_2,4,CDS,Chinook Duwamish Subyearling,0.24319804582233873
